timestamp,ALLSKY_SFC_SW_DWN_Wh_m2,date,hour,T2M_C,WS10M_m_s
2024-10-02 10:00:00,707.37,2024-10-02,10,32.76,3.34
2024-10-02 11:00:00,795.29,2024-10-02,11,33.89,3.1
2024-10-02 12:00:00,814.58,2024-10-02,12,34.77,2.89
2024-10-02 13:00:00,746.87,2024-10-02,13,35.32,2.73
2024-10-02 14:00:00,601.13,2024-10-02,14,35.51,2.63
2024-10-02 15:00:00,411.46,2024-10-02,15,35.32,2.6
2024-10-02 16:00:00,214.99,2024-10-02,16,34.77,2.63
2024-10-02 17:00:00,42.23,2024-10-02,17,33.89,2.73
2024-10-02 18:00:00,0.0,2024-10-02,18,32.76,2.89
2024-10-02 19:00:00,0.0,2024-10-02,19,31.43,3.1
2024-10-02 20:00:00,0.0,2024-10-02,20,30.01,3.34
2024-10-02 21:00:00,0.0,2024-10-02,21,28.58,3.6
2024-10-02 22:00:00,0.0,2024-10-02,22,27.26,3.86
2024-10-02 23:00:00,0.0,2024-10-02,23,26.12,4.1
2024-10-03 00:00:00,0.0,2024-10-03,0,25.4,4.28
2024-10-03 01:00:00,0.0,2024-10-03,1,24.85,4.44
2024-10-03 02:00:00,0.0,2024-10-03,2,24.67,4.54
2024-10-03 03:00:00,0.0,2024-10-03,3,24.85,4.58
2024-10-03 04:00:00,0.0,2024-10-03,4,25.4,4.54
2024-10-03 05:00:00,0.0,2024-10-03,5,26.28,4.44
2024-10-03 06:00:00,41.84,2024-10-03,6,27.42,4.28
2024-10-03 07:00:00,214.71,2024-10-03,7,28.74,4.08
2024-10-03 08:00:00,398.78,2024-10-03,8,30.17,3.84
2024-10-03 09:00:00,571.67,2024-10-03,9,31.59,3.58
2024-10-03 10:00:00,716.84,2024-10-03,10,32.92,3.32
2024-10-03 11:00:00,805.93,2024-10-03,11,34.05,3.08
2024-10-03 12:00:00,810.68,2024-10-03,12,34.93,2.87
2024-10-03 13:00:00,726.57,2024-10-03,13,35.48,2.71
2024-10-03 14:00:00,578.05,2024-10-03,14,35.67,2.61
2024-10-03 15:00:00,398.78,2024-10-03,15,35.48,2.58
2024-10-03 16:00:00,212.34,2024-10-03,16,34.93,2.61
2024-10-03 17:00:00,41.28,2024-10-03,17,34.05,2.71
2024-10-03 18:00:00,0.0,2024-10-03,18,32.92,2.87
2024-10-03 19:00:00,0.0,2024-10-03,19,31.59,3.08
2024-10-03 20:00:00,0.0,2024-10-03,20,30.17,3.32
2024-10-03 21:00:00,0.0,2024-10-03,21,28.74,3.58
2024-10-03 22:00:00,0.0,2024-10-03,22,27.42,3.84
2024-10-03 23:00:00,0.0,2024-10-03,23,26.28,4.08
2024-10-04 00:00:00,0.0,2024-10-04,0,25.33,4.19
2024-10-04 01:00:00,0.0,2024-10-04,1,24.78,4.34
2024-10-04 02:00:00,0.0,2024-10-04,2,24.59,4.44
2024-10-04 03:00:00,0.0,2024-10-04,3,24.78,4.48
2024-10-04 04:00:00,0.0,2024-10-04,4,25.33,4.44
2024-10-04 05:00:00,0.0,2024-10-04,5,26.21,4.34
2024-10-04 06:00:00,38.72,2024-10-04,6,27.34,4.19
2024-10-04 07:00:00,206.72,2024-10-04,7,28.67,3.98
2024-10-04 08:00:00,394.87,2024-10-04,8,30.09,3.74
2024-10-04 09:00:00,577.86,2024-10-04,9,31.52,3.48
2024-10-04 10:00:00,724.97,2024-10-04,10,32.84,3.22
2024-10-04 11:00:00,800.64,2024-10-04,11,33.98,2.98
2024-10-04 12:00:00,787.33,2024-10-04,12,34.86,2.77
2024-10-04 13:00:00,697.75,2024-10-04,13,35.41,2.61
2024-10-04 14:00:00,560.02,2024-10-04,14,35.59,2.51
2024-10-04 15:00:00,394.87,2024-10-04,15,35.41,2.48
2024-10-04 16:00:00,213.3,2024-10-04,16,34.86,2.51
2024-10-04 17:00:00,40.23,2024-10-04,17,33.98,2.61
2024-10-04 18:00:00,0.0,2024-10-04,18,32.84,2.77
2024-10-04 19:00:00,0.0,2024-10-04,19,31.52,2.98
2024-10-04 20:00:00,0.0,2024-10-04,20,30.09,3.22
2024-10-04 21:00:00,0.0,2024-10-04,21,28.67,3.48
2024-10-04 22:00:00,0.0,2024-10-04,22,27.34,3.74
2024-10-04 23:00:00,0.0,2024-10-04,23,26.21,3.98
2024-10-05 00:00:00,0.0,2024-10-05,0,25.01,4.02
2024-10-05 01:00:00,0.0,2024-10-05,1,24.46,4.18
2024-10-05 02:00:00,0.0,2024-10-05,2,24.27,4.28
2024-10-05 03:00:00,0.0,2024-10-05,3,24.46,4.32
2024-10-05 04:00:00,0.0,2024-10-05,4,25.01,4.28
2024-10-05 05:00:00,0.0,2024-10-05,5,25.88,4.18
2024-10-05 06:00:00,36.08,2024-10-05,6,27.02,4.02
2024-10-05 07:00:00,203.47,2024-10-05,7,28.35,3.82
2024-10-05 08:00:00,397.96,2024-10-05,8,29.77,3.57
2024-10-05 09:00:00,583.25,2024-10-05,9,31.19,3.32
2024-10-05 10:00:00,718.99,2024-10-05,10,32.52,3.06
2024-10-05 11:00:00,776.32,2024-10-05,11,33.66,2.82
2024-10-05 12:00:00,755.02,2024-10-05,12,34.53,2.61
2024-10-05 13:00:00,675.4,2024-10-05,13,35.08,2.45
2024-10-05 14:00:00,554.72,2024-10-05,14,35.27,2.35
2024-10-05 15:00:00,397.96,2024-10-05,15,35.08,2.32
2024-10-05 16:00:00,213.93,2024-10-05,16,34.53,2.35
2024-10-05 17:00:00,38.4,2024-10-05,17,33.66,2.45
2024-10-05 18:00:00,0.0,2024-10-05,18,32.52,2.61
2024-10-05 19:00:00,0.0,2024-10-05,19,31.19,2.82
2024-10-05 20:00:00,0.0,2024-10-05,20,29.77,3.06
2024-10-05 21:00:00,0.0,2024-10-05,21,28.35,3.32
2024-10-05 22:00:00,0.0,2024-10-05,22,27.02,3.57
2024-10-05 23:00:00,0.0,2024-10-05,23,25.88,3.82
2024-10-06 00:00:00,0.0,2024-10-06,0,24.49,3.82
2024-10-06 01:00:00,0.0,2024-10-06,1,23.94,3.98
2024-10-06 02:00:00,0.0,2024-10-06,2,23.76,4.08
2024-10-06 03:00:00,0.0,2024-10-06,3,23.94,4.11
2024-10-06 04:00:00,0.0,2024-10-06,4,24.49,4.08
2024-10-06 05:00:00,0.0,2024-10-06,5,25.37,3.98
2024-10-06 06:00:00,34.35,2024-10-06,6,26.51,3.82
2024-10-06 07:00:00,204.0,2024-10-06,7,27.83,3.61
2024-10-06 08:00:00,400.71,2024-10-06,8,29.26,3.37
2024-10-06 09:00:00,577.46,2024-10-06,9,30.68,3.11
2024-10-06 10:00:00,696.12,2024-10-06,10,32.01,2.85
2024-10-06 11:00:00,743.5,2024-10-06,11,33.14,2.61
2024-10-06 12:00:00,730.24,2024-10-06,12,34.02,2.4
2024-10-06 13:00:00,669.0,2024-10-06,13,34.57,2.24
2024-10-06 14:00:00,559.72,2024-10-06,14,34.76,2.14
2024-10-06 15:00:00,400.71,2024-10-06,15,34.57,2.11
2024-10-06 16:00:00,210.46,2024-10-06,16,34.02,2.14
2024-10-06 17:00:00,35.74,2024-10-06,17,33.14,2.24
2024-10-06 18:00:00,0.0,2024-10-06,18,32.01,2.4
2024-10-06 19:00:00,0.0,2024-10-06,19,30.68,2.61
2024-10-06 20:00:00,0.0,2024-10-06,20,29.26,2.85
2024-10-06 21:00:00,0.0,2024-10-06,21,27.83,3.11
2024-10-06 22:00:00,0.0,2024-10-06,22,26.51,3.37
2024-10-06 23:00:00,0.0,2024-10-06,23,25.37,3.61
2024-10-07 00:00:00,0.0,2024-10-07,0,23.9,3.6
2024-10-07 01:00:00,0.0,2024-10-07,1,23.36,3.76
2024-10-07 02:00:00,0.0,2024-10-07,2,23.17,3.86
2024-10-07 03:00:00,0.0,2024-10-07,3,23.36,3.89
2024-10-07 04:00:00,0.0,2024-10-07,4,23.9,3.86
2024-10-07 05:00:00,0.0,2024-10-07,5,24.78,3.76
2024-10-07 06:00:00,33.3,2024-10-07,6,25.92,3.6
2024-10-07 07:00:00,204.46,2024-10-07,7,27.24,3.39
2024-10-07 08:00:00,395.92,2024-10-07,8,28.67,3.15
2024-10-07 09:00:00,558.3,2024-10-07,9,30.09,2.89
2024-10-07 10:00:00,665.96,2024-10-07,10,31.42,2.63
2024-10-07 11:00:00,718.66,2024-10-07,11,32.56,2.39
2024-10-07 12:00:00,723.39,2024-10-07,12,33.43,2.18
2024-10-07 13:00:00,675.62,2024-10-07,13,33.98,2.02
2024-10-07 14:00:00,564.61,2024-10-07,14,34.17,1.92
2024-10-07 15:00:00,395.92,2024-10-07,15,33.98,1.89
2024-10-07 16:00:00,202.18,2024-10-07,16,33.43,1.92
2024-10-07 17:00:00,32.82,2024-10-07,17,32.56,2.02
2024-10-07 18:00:00,0.0,2024-10-07,18,31.42,2.18
2024-10-07 19:00:00,0.0,2024-10-07,19,30.09,2.39
2024-10-07 20:00:00,0.0,2024-10-07,20,28.67,2.63
2024-10-07 21:00:00,0.0,2024-10-07,21,27.24,2.89
2024-10-07 22:00:00,0.0,2024-10-07,22,25.92,3.15
2024-10-07 23:00:00,0.0,2024-10-07,23,24.78,3.39
2024-10-08 00:00:00,0.0,2024-10-08,0,23.39,3.39
2024-10-08 01:00:00,0.0,2024-10-08,1,22.84,3.55
2024-10-08 02:00:00,0.0,2024-10-08,2,22.65,3.65
2024-10-08 03:00:00,0.0,2024-10-08,3,22.84,3.68
2024-10-08 04:00:00,0.0,2024-10-08,4,23.39,3.65
2024-10-08 05:00:00,0.0,2024-10-08,5,24.26,3.55
2024-10-08 06:00:00,32.25,2024-10-08,6,25.4,3.39
2024-10-08 07:00:00,201.15,2024-10-08,7,26.73,3.18
2024-10-08 08:00:00,382.11,2024-10-08,8,28.15,2.94
2024-10-08 09:00:00,533.59,2024-10-08,9,29.58,2.68
2024-10-08 10:00:00,643.5,2024-10-08,10,30.9,2.43
2024-10-08 11:00:00,712.19,2024-10-08,11,32.04,2.18
2024-10-08 12:00:00,731.29,2024-10-08,12,32.91,1.98
2024-10-08 13:00:00,682.53,2024-10-08,13,33.46,1.82
2024-10-08 14:00:00,559.07,2024-10-08,14,33.65,1.72
2024-10-08 15:00:00,382.11,2024-10-08,15,33.46,1.68
2024-10-08 16:00:00,191.98,2024-10-08,16,32.91,1.72
2024-10-08 17:00:00,30.4,2024-10-08,17,32.04,1.82
2024-10-08 18:00:00,0.0,2024-10-08,18,30.9,1.98
2024-10-08 19:00:00,0.0,2024-10-08,19,29.58,2.18
2024-10-08 20:00:00,0.0,2024-10-08,20,28.15,2.43
2024-10-08 21:00:00,0.0,2024-10-08,21,26.73,2.68
2024-10-08 22:00:00,0.0,2024-10-08,22,25.4,2.94
2024-10-08 23:00:00,0.0,2024-10-08,23,24.26,3.18
2024-10-09 00:00:00,0.0,2024-10-09,0,23.06,3.23
2024-10-09 01:00:00,0.0,2024-10-09,1,22.51,3.39
2024-10-09 02:00:00,0.0,2024-10-09,2,22.33,3.49
2024-10-09 03:00:00,0.0,2024-10-09,3,22.51,3.52
2024-10-09 04:00:00,0.0,2024-10-09,4,23.06,3.49
2024-10-09 05:00:00,0.0,2024-10-09,5,23.94,3.39
2024-10-09 06:00:00,30.62,2024-10-09,6,25.08,3.23
2024-10-09 07:00:00,193.35,2024-10-09,7,26.4,3.02
2024-10-09 08:00:00,364.74,2024-10-09,8,27.83,2.78
2024-10-09 09:00:00,515.51,2024-10-09,9,29.25,2.52
2024-10-09 10:00:00,638.14,2024-10-09,10,30.58,2.26
2024-10-09 11:00:00,720.91,2024-10-09,11,31.72,2.02
2024-10-09 12:00:00,739.97,2024-10-09,12,32.59,1.81
2024-10-09 13:00:00,677.09,2024-10-09,13,33.14,1.66
2024-10-09 14:00:00,540.92,2024-10-09,14,33.33,1.56
2024-10-09 15:00:00,364.74,2024-10-09,15,33.14,1.52
2024-10-09 16:00:00,184.27,2024-10-09,16,32.59,1.56
2024-10-09 17:00:00,28.86,2024-10-09,17,31.72,1.66
2024-10-09 18:00:00,0.0,2024-10-09,18,30.58,1.81
2024-10-09 19:00:00,0.0,2024-10-09,19,29.25,2.02
2024-10-09 20:00:00,0.0,2024-10-09,20,27.83,2.26
2024-10-09 21:00:00,0.0,2024-10-09,21,26.4,2.52
2024-10-09 22:00:00,0.0,2024-10-09,22,25.08,2.78
2024-10-09 23:00:00,0.0,2024-10-09,23,23.94,3.02
2024-10-10 00:00:00,0.0,2024-10-10,0,22.99,3.13
2024-10-10 01:00:00,0.0,2024-10-10,1,22.44,3.29
2024-10-10 02:00:00,0.0,2024-10-10,2,22.25,3.39
2024-10-10 03:00:00,0.0,2024-10-10,3,22.44,3.42
2024-10-10 04:00:00,0.0,2024-10-10,4,22.99,3.39
2024-10-10 05:00:00,0.0,2024-10-10,5,23.86,3.29
2024-10-10 06:00:00,28.37,2024-10-10,6,25.0,3.13
2024-10-10 07:00:00,183.91,2024-10-10,7,26.33,2.92
2024-10-10 08:00:00,352.21,2024-10-10,8,27.75,2.68
2024-10-10 09:00:00,511.64,2024-10-10,9,29.18,2.42
2024-10-10 10:00:00,646.94,2024-10-10,10,30.5,2.16
2024-10-10 11:00:00,730.81,2024-10-10,11,31.64,1.92
2024-10-10 12:00:00,735.51,2024-10-10,12,32.52,1.72
2024-10-10 13:00:00,656.54,2024-10-10,13,33.07,1.56
2024-10-10 14:00:00,517.89,2024-10-10,14,33.25,1.46
2024-10-10 15:00:00,352.21,2024-10-10,15,33.07,1.42
2024-10-10 16:00:00,181.68,2024-10-10,16,32.52,1.46
2024-10-10 17:00:00,27.96,2024-10-10,17,31.64,1.56
2024-10-10 18:00:00,0.0,2024-10-10,18,30.5,1.72
2024-10-10 19:00:00,0.0,2024-10-10,19,29.18,1.92
2024-10-10 20:00:00,0.0,2024-10-10,20,27.75,2.16
2024-10-10 21:00:00,0.0,2024-10-10,21,26.33,2.42
2024-10-10 22:00:00,0.0,2024-10-10,22,25.0,2.68
2024-10-10 23:00:00,0.0,2024-10-10,23,23.86,2.92
2024-10-11 00:00:00,0.0,2024-10-11,0,23.15,3.11
2024-10-11 01:00:00,0.0,2024-10-11,1,22.6,3.27
2024-10-11 02:00:00,0.0,2024-10-11,2,22.41,3.37
2024-10-11 03:00:00,0.0,2024-10-11,3,22.6,3.4
2024-10-11 04:00:00,0.0,2024-10-11,4,23.15,3.37
2024-10-11 05:00:00,0.0,2024-10-11,5,24.02,3.27
2024-10-11 06:00:00,25.98,2024-10-11,6,25.16,3.11
2024-10-11 07:00:00,177.09,2024-10-11,7,26.49,2.9
2024-10-11 08:00:00,349.71,2024-10-11,8,27.91,2.66
2024-10-11 09:00:00,519.5,2024-10-11,9,29.34,2.4
2024-10-11 10:00:00,657.13,2024-10-11,10,30.66,2.14
2024-10-11 11:00:00,727.95,2024-10-11,11,31.8,1.9
2024-10-11 12:00:00,714.8,2024-10-11,12,32.67,1.7
2024-10-11 13:00:00,630.28,2024-10-11,13,33.22,1.54
2024-10-11 14:00:00,502.01,2024-10-11,14,33.41,1.44
2024-10-11 15:00:00,349.71,2024-10-11,15,33.22,1.4
2024-10-11 16:00:00,183.26,2024-10-11,16,32.67,1.44
2024-10-11 17:00:00,27.09,2024-10-11,17,31.8,1.54
2024-10-11 18:00:00,0.0,2024-10-11,18,30.66,1.7
2024-10-11 19:00:00,0.0,2024-10-11,19,29.34,1.9
2024-10-11 20:00:00,0.0,2024-10-11,20,27.91,2.14
2024-10-11 21:00:00,0.0,2024-10-11,21,26.49,2.4
2024-10-11 22:00:00,0.0,2024-10-11,22,25.16,2.66
2024-10-11 23:00:00,0.0,2024-10-11,23,24.02,2.9
2024-10-12 00:00:00,0.0,2024-10-12,0,23.44,3.17
2024-10-12 01:00:00,0.0,2024-10-12,1,22.89,3.33
2024-10-12 02:00:00,0.0,2024-10-12,2,22.71,3.43
2024-10-12 03:00:00,0.0,2024-10-12,3,22.89,3.46
2024-10-12 04:00:00,0.0,2024-10-12,4,23.44,3.43
2024-10-12 05:00:00,0.0,2024-10-12,5,24.32,3.33
2024-10-12 06:00:00,24.06,2024-10-12,6,25.46,3.17
2024-10-12 07:00:00,175.46,2024-10-12,7,26.78,2.96
2024-10-12 08:00:00,355.44,2024-10-12,8,28.21,2.72
2024-10-12 09:00:00,528.68,2024-10-12,9,29.63,2.46
2024-10-12 10:00:00,656.0,2024-10-12,10,30.96,2.2
2024-10-12 11:00:00,709.15,2024-10-12,11,32.1,1.96
2024-10-12 12:00:00,688.09,2024-10-12,12,32.97,1.76
2024-10-12 13:00:00,613.02,2024-10-12,13,33.52,1.6
2024-10-12 14:00:00,500.72,2024-10-12,14,33.71,1.5
2024-10-12 15:00:00,355.44,2024-10-12,15,33.52,1.46
2024-10-12 16:00:00,185.26,2024-10-12,16,32.97,1.5
2024-10-12 17:00:00,25.75,2024-10-12,17,32.1,1.6
2024-10-12 18:00:00,0.0,2024-10-12,18,30.96,1.76
2024-10-12 19:00:00,0.0,2024-10-12,19,29.63,1.96
2024-10-12 20:00:00,0.0,2024-10-12,20,28.21,2.2
2024-10-12 21:00:00,0.0,2024-10-12,21,26.78,2.46
2024-10-12 22:00:00,0.0,2024-10-12,22,25.46,2.72
2024-10-12 23:00:00,0.0,2024-10-12,23,24.32,2.96
2024-10-13 00:00:00,0.0,2024-10-13,0,23.74,3.3
2024-10-13 01:00:00,0.0,2024-10-13,1,23.19,3.46
2024-10-13 02:00:00,0.0,2024-10-13,2,23.0,3.56
2024-10-13 03:00:00,0.0,2024-10-13,3,23.19,3.6
2024-10-13 04:00:00,0.0,2024-10-13,4,23.74,3.56
2024-10-13 05:00:00,0.0,2024-10-13,5,24.61,3.46
2024-10-13 06:00:00,22.9,2024-10-13,6,25.75,3.3
2024-10-13 07:00:00,178.02,2024-10-13,7,27.08,3.1
2024-10-13 08:00:00,362.15,2024-10-13,8,28.5,2.85
2024-10-13 09:00:00,528.83,2024-10-13,9,29.92,2.6
2024-10-13 10:00:00,640.6,2024-10-13,10,31.25,2.34
2024-10-13 11:00:00,684.55,2024-10-13,11,32.39,2.1
2024-10-13 12:00:00,671.44,2024-10-13,12,33.26,1.89
2024-10-13 13:00:00,613.85,2024-10-13,13,33.81,1.73
2024-10-13 14:00:00,511.45,2024-10-13,14,34.0,1.63
2024-10-13 15:00:00,362.15,2024-10-13,15,33.81,1.6
2024-10-13 16:00:00,184.07,2024-10-13,16,33.26,1.63
2024-10-13 17:00:00,23.9,2024-10-13,17,32.39,1.73
2024-10-13 18:00:00,0.0,2024-10-13,18,31.25,1.89
2024-10-13 19:00:00,0.0,2024-10-13,19,29.92,2.1
2024-10-13 20:00:00,0.0,2024-10-13,20,28.5,2.34
2024-10-13 21:00:00,0.0,2024-10-13,21,27.08,2.6
2024-10-13 22:00:00,0.0,2024-10-13,22,25.75,2.85
2024-10-13 23:00:00,0.0,2024-10-13,23,24.61,3.1
2024-10-14 00:00:00,0.0,2024-10-14,0,23.9,3.49
2024-10-14 01:00:00,0.0,2024-10-14,1,23.35,3.65
2024-10-14 02:00:00,0.0,2024-10-14,2,23.16,3.75
2024-10-14 03:00:00,0.0,2024-10-14,3,23.35,3.78
2024-10-14 04:00:00,0.0,2024-10-14,4,23.9,3.75
2024-10-14 05:00:00,0.0,2024-10-14,5,24.77,3.65
2024-10-14 06:00:00,22.27,2024-10-14,6,25.91,3.49
2024-10-14 07:00:00,181.05,2024-10-14,7,27.24,3.28
2024-10-14 08:00:00,362.68,2024-10-14,8,28.66,3.04
2024-10-14 09:00:00,517.52,2024-10-14,9,30.08,2.78
2024-10-14 10:00:00,620.05,2024-10-14,10,31.41,2.52
2024-10-14 11:00:00,670.11,2024-10-14,11,32.55,2.28
2024-10-14 12:00:00,674.78,2024-10-14,12,33.42,2.08
2024-10-14 13:00:00,629.58,2024-10-14,13,33.97,1.92
2024-10-14 14:00:00,523.71,2024-10-14,14,34.16,1.82
2024-10-14 15:00:00,362.68,2024-10-14,15,33.97,1.78
2024-10-14 16:00:00,178.92,2024-10-14,16,33.42,1.82
2024-10-14 17:00:00,21.94,2024-10-14,17,32.55,1.92
2024-10-14 18:00:00,0.0,2024-10-14,18,31.41,2.08
2024-10-14 19:00:00,0.0,2024-10-14,19,30.08,2.28
2024-10-14 20:00:00,0.0,2024-10-14,20,28.66,2.52
2024-10-14 21:00:00,0.0,2024-10-14,21,27.24,2.78
2024-10-14 22:00:00,0.0,2024-10-14,22,25.91,3.04
2024-10-14 23:00:00,0.0,2024-10-14,23,24.77,3.28
2024-10-15 00:00:00,0.0,2024-10-15,0,23.82,3.71
2024-10-15 01:00:00,0.0,2024-10-15,1,23.27,3.87
2024-10-15 02:00:00,0.0,2024-10-15,2,23.09,3.97
2024-10-15 03:00:00,0.0,2024-10-15,3,23.27,4.0
2024-10-15 04:00:00,0.0,2024-10-15,4,23.82,3.97
2024-10-15 05:00:00,0.0,2024-10-15,5,24.7,3.87
2024-10-15 06:00:00,21.66,2024-10-15,6,25.84,3.71
2024-10-15 07:00:00,180.98,2024-10-15,7,27.16,3.5
2024-10-15 08:00:00,355.36,2024-10-15,8,28.59,3.26
2024-10-15 09:00:00,502.08,2024-10-15,9,30.01,3.0
2024-10-15 10:00:00,608.72,2024-10-15,10,31.34,2.74
2024-10-15 11:00:00,675.63,2024-10-15,11,32.47,2.5
2024-10-15 12:00:00,694.52,2024-10-15,12,33.35,2.29
2024-10-15 13:00:00,647.22,2024-10-15,13,33.9,2.13
2024-10-15 14:00:00,527.06,2024-10-15,14,34.09,2.03
2024-10-15 15:00:00,355.36,2024-10-15,15,33.9,2.0
2024-10-15 16:00:00,172.4,2024-10-15,16,33.35,2.03
2024-10-15 17:00:00,20.37,2024-10-15,17,32.47,2.13
2024-10-15 18:00:00,0.0,2024-10-15,18,31.34,2.29
2024-10-15 19:00:00,0.0,2024-10-15,19,30.01,2.5
2024-10-15 20:00:00,0.0,2024-10-15,20,28.59,2.74
2024-10-15 21:00:00,0.0,2024-10-15,21,27.16,3.0
2024-10-15 22:00:00,0.0,2024-10-15,22,25.84,3.26
2024-10-15 23:00:00,0.0,2024-10-15,23,24.7,3.5
2024-10-16 00:00:00,0.0,2024-10-16,0,23.5,3.92
2024-10-16 01:00:00,0.0,2024-10-16,1,22.95,4.08
2024-10-16 02:00:00,0.0,2024-10-16,2,22.76,4.18
2024-10-16 03:00:00,0.0,2024-10-16,3,22.95,4.22
2024-10-16 04:00:00,0.0,2024-10-16,4,23.5,4.18
2024-10-16 05:00:00,0.0,2024-10-16,5,24.37,4.08
2024-10-16 06:00:00,20.65,2024-10-16,6,25.51,3.92
2024-10-16 07:00:00,176.97,2024-10-16,7,26.84,3.72
2024-10-16 08:00:00,345.2,2024-10-16,8,28.26,3.48
2024-10-16 09:00:00,494.04,2024-10-16,9,29.68,3.22
2024-10-16 10:00:00,615.39,2024-10-16,10,31.01,2.96
2024-10-16 11:00:00,697.42,2024-10-16,11,32.15,2.72
2024-10-16 12:00:00,716.28,2024-10-16,12,33.02,2.51
2024-10-16 13:00:00,653.82,2024-10-16,13,33.57,2.35
2024-10-16 14:00:00,518.94,2024-10-16,14,33.76,2.25
2024-10-16 15:00:00,345.2,2024-10-16,15,33.57,2.22
2024-10-16 16:00:00,168.48,2024-10-16,16,33.02,2.25
2024-10-16 17:00:00,19.44,2024-10-16,17,32.15,2.35
2024-10-16 18:00:00,0.0,2024-10-16,18,31.01,2.51
2024-10-16 19:00:00,0.0,2024-10-16,19,29.68,2.72
2024-10-16 20:00:00,0.0,2024-10-16,20,28.26,2.96
2024-10-16 21:00:00,0.0,2024-10-16,21,26.84,3.22
2024-10-16 22:00:00,0.0,2024-10-16,22,25.51,3.48
2024-10-16 23:00:00,0.0,2024-10-16,23,24.37,3.72
2024-10-17 00:00:00,0.0,2024-10-17,0,22.98,4.11
2024-10-17 01:00:00,0.0,2024-10-17,1,22.43,4.27
2024-10-17 02:00:00,0.0,2024-10-17,2,22.24,4.37
2024-10-17 03:00:00,0.0,2024-10-17,3,22.43,4.4
2024-10-17 04:00:00,0.0,2024-10-17,4,22.98,4.37
2024-10-17 05:00:00,0.0,2024-10-17,5,23.85,4.27
2024-10-17 06:00:00,19.21,2024-10-17,6,24.99,4.11
2024-10-17 07:00:00,171.54,2024-10-17,7,26.32,3.9
2024-10-17 08:00:00,340.02,2024-10-17,8,27.74,3.66
2024-10-17 09:00:00,500.37,2024-10-17,9,29.17,3.4
2024-10-17 10:00:00,636.62,2024-10-17,10,30.49,3.15
2024-10-17 11:00:00,721.06,2024-10-17,11,31.63,2.9
2024-10-17 12:00:00,725.71,2024-10-17,12,32.51,2.7
2024-10-17 13:00:00,646.09,2024-10-17,13,33.06,2.54
2024-10-17 14:00:00,506.51,2024-10-17,14,33.24,2.44
2024-10-17 15:00:00,340.02,2024-10-17,15,33.06,2.4
2024-10-17 16:00:00,169.46,2024-10-17,16,32.51,2.44
2024-10-17 17:00:00,18.93,2024-10-17,17,31.63,2.54
2024-10-17 18:00:00,0.0,2024-10-17,18,30.49,2.7
2024-10-17 19:00:00,0.0,2024-10-17,19,29.17,2.9
2024-10-17 20:00:00,0.0,2024-10-17,20,27.74,3.15
2024-10-17 21:00:00,0.0,2024-10-17,21,26.32,3.4
2024-10-17 22:00:00,0.0,2024-10-17,22,24.99,3.66
2024-10-17 23:00:00,0.0,2024-10-17,23,23.85,3.9
2024-10-18 00:00:00,0.0,2024-10-18,0,22.39,4.24
2024-10-18 01:00:00,0.0,2024-10-18,1,21.84,4.4
2024-10-18 02:00:00,0.0,2024-10-18,2,21.66,4.5
2024-10-18 03:00:00,0.0,2024-10-18,3,21.84,4.54
2024-10-18 04:00:00,0.0,2024-10-18,4,22.39,4.5
2024-10-18 05:00:00,0.0,2024-10-18,5,23.27,4.4
2024-10-18 06:00:00,17.65,2024-10-18,6,24.41,4.24
2024-10-18 07:00:00,168.53,2024-10-18,7,25.73,4.04
2024-10-18 08:00:00,344.51,2024-10-18,8,27.16,3.8
2024-10-18 09:00:00,518.22,2024-10-18,9,28.58,3.54
2024-10-18 10:00:00,659.25,2024-10-18,10,29.91,3.28
2024-10-18 11:00:00,732.11,2024-10-18,11,31.04,3.04
2024-10-18 12:00:00,719.1,2024-10-18,12,31.92,2.83
2024-10-18 13:00:00,632.76,2024-10-18,13,32.47,2.67
2024-10-18 14:00:00,501.08,2024-10-18,14,32.66,2.57
2024-10-18 15:00:00,344.51,2024-10-18,15,32.47,2.54
2024-10-18 16:00:00,174.3,2024-10-18,16,31.92,2.57
2024-10-18 17:00:00,18.39,2024-10-18,17,31.04,2.67
2024-10-18 18:00:00,0.0,2024-10-18,18,29.91,2.83
2024-10-18 19:00:00,0.0,2024-10-18,19,28.58,3.04
2024-10-18 20:00:00,0.0,2024-10-18,20,27.16,3.28
2024-10-18 21:00:00,0.0,2024-10-18,21,25.73,3.54
2024-10-18 22:00:00,0.0,2024-10-18,22,24.41,3.8
2024-10-18 23:00:00,0.0,2024-10-18,23,23.27,4.04
2024-10-19 00:00:00,0.0,2024-10-19,0,21.88,4.3
2024-10-19 01:00:00,0.0,2024-10-19,1,21.33,4.46
2024-10-19 02:00:00,0.0,2024-10-19,2,21.14,4.56
2024-10-19 03:00:00,0.0,2024-10-19,3,21.33,4.6
2024-10-19 04:00:00,0.0,2024-10-19,4,21.88,4.56
2024-10-19 05:00:00,0.0,2024-10-19,5,22.75,4.46
2024-10-19 06:00:00,16.38,2024-10-19,6,23.89,4.3
2024-10-19 07:00:00,170.18,2024-10-19,7,25.22,4.1
2024-10-19 08:00:00,356.63,2024-10-19,8,26.64,3.86
2024-10-19 09:00:00,536.92,2024-10-19,9,28.06,3.6
2024-10-19 10:00:00,670.18,2024-10-19,10,29.39,3.34
2024-10-19 11:00:00,726.8,2024-10-19,11,30.53,3.1
